[autoresearch/mar9 ac6dfe2] exp53: per-row WD text=0.0 audio=3.0
 1 file changed, 1 insertion(+), 1 deletion(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.0, audio=3.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927631 | lrm: 1.00 | dt: 6620ms | tok/sec: 39,600 | mfu: 1.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.053249 | lrm: 1.00 | dt: 846ms | tok/sec: 309,911 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.834896 | lrm: 1.00 | dt: 846ms | tok/sec: 309,842 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.483627 | lrm: 1.00 | dt: 847ms | tok/sec: 309,630 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.186021 | lrm: 1.00 | dt: 847ms | tok/sec: 309,472 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.919161 | lrm: 1.00 | dt: 846ms | tok/sec: 309,812 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.687981 | lrm: 1.00 | dt: 847ms | tok/sec: 309,476 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.445808 | lrm: 1.00 | dt: 849ms | tok/sec: 308,887 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.224931 | lrm: 1.00 | dt: 847ms | tok/sec: 309,469 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.007673 | lrm: 1.00 | dt: 847ms | tok/sec: 309,338 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.846555 | lrm: 1.00 | dt: 849ms | tok/sec: 308,792 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.681166 | lrm: 1.00 | dt: 848ms | tok/sec: 309,157 | mfu: 8.6% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.539245 | lrm: 1.00 | dt: 847ms | tok/sec: 309,404 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.418631 | lrm: 1.00 | dt: 852ms | tok/sec: 307,777 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.318069 | lrm: 1.00 | dt: 850ms | tok/sec: 308,418 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.219067 | lrm: 1.00 | dt: 848ms | tok/sec: 309,067 | mfu: 8.6% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.129160 | lrm: 1.00 | dt: 850ms | tok/sec: 308,548 | mfu: 8.6% | epoch: 1 | remaining: 295s    
step 00306 (83.6%) | loss: 4.204247 | lrm: 0.23 | dt: 851ms | tok/sec: 308,010 | mfu: 8.6% | epoch: 1 | remaining: 48s    
step 00307 (83.9%) | loss: 4.207449 | lrm: 0.23 | dt: 851ms | tok/sec: 308,103 | mfu: 8.6% | epoch: 1 | remaining: 47s    
step 00308 (84.2%) | loss: 4.194399 | lrm: 0.23 | dt: 851ms | tok/sec: 308,096 | mfu: 8.6% | epoch: 1 | remaining: 47s    
step 00309 (84.5%) | loss: 4.200840 | lrm: 0.22 | dt: 850ms | tok/sec: 308,274 | mfu: 8.6% | epoch: 1 | remaining: 46s    
step 00310 (84.8%) | loss: 4.204107 | lrm: 0.22 | dt: 850ms | tok/sec: 308,322 | mfu: 8.6% | epoch: 1 | remaining: 45s    
step 00311 (85.0%) | loss: 4.184529 | lrm: 0.21 | dt: 850ms | tok/sec: 308,261 | mfu: 8.6% | epoch: 1 | remaining: 44s    
step 00312 (85.3%) | loss: 4.188157 | lrm: 0.21 | dt: 850ms | tok/sec: 308,266 | mfu: 8.6% | epoch: 1 | remaining: 43s    
step 00313 (85.6%) | loss: 4.182357 | lrm: 0.21 | dt: 880ms | tok/sec: 297,802 | mfu: 8.3% | epoch: 1 | remaining: 42s    
step 00314 (85.9%) | loss: 4.181815 | lrm: 0.20 | dt: 851ms | tok/sec: 308,147 | mfu: 8.6% | epoch: 1 | remaining: 41s    
step 00315 (86.2%) | loss: 4.187352 | lrm: 0.20 | dt: 851ms | tok/sec: 308,076 | mfu: 8.6% | epoch: 1 | remaining: 41s    
step 00316 (86.5%) | loss: 4.175553 | lrm: 0.19 | dt: 850ms | tok/sec: 308,523 | mfu: 8.6% | epoch: 1 | remaining: 40s    
step 00317 (86.7%) | loss: 4.171174 | lrm: 0.19 | dt: 852ms | tok/sec: 307,848 | mfu: 8.6% | epoch: 1 | remaining: 39s    
step 00318 (87.0%) | loss: 4.165344 | lrm: 0.19 | dt: 851ms | tok/sec: 308,115 | mfu: 8.6% | epoch: 1 | remaining: 38s    
step 00319 (87.3%) | loss: 4.159803 | lrm: 0.18 | dt: 851ms | tok/sec: 308,189 | mfu: 8.6% | epoch: 1 | remaining: 37s    
step 00320 (87.6%) | loss: 4.153619 | lrm: 0.18 | dt: 850ms | tok/sec: 308,224 | mfu: 8.6% | epoch: 1 | remaining: 36s    
step 00321 (87.9%) | loss: 4.144471 | lrm: 0.17 | dt: 851ms | tok/sec: 308,051 | mfu: 8.6% | epoch: 1 | remaining: 35s    
step 00322 (88.2%) | loss: 4.139271 | lrm: 0.17 | dt: 850ms | tok/sec: 308,318 | mfu: 8.6% | epoch: 1 | remaining: 35s    
step 00323 (88.5%) | loss: 4.123783 | lrm: 0.16 | dt: 851ms | tok/sec: 307,864 | mfu: 8.6% | epoch: 1 | remaining: 34s    
step 00324 (88.7%) | loss: 4.122063 | lrm: 0.16 | dt: 850ms | tok/sec: 308,437 | mfu: 8.6% | epoch: 1 | remaining: 33s    
step 00325 (89.0%) | loss: 4.112845 | lrm: 0.16 | dt: 851ms | tok/sec: 307,985 | mfu: 8.6% | epoch: 1 | remaining: 32s    
step 00326 (89.3%) | loss: 4.114819 | lrm: 0.15 | dt: 851ms | tok/sec: 308,198 | mfu: 8.6% | epoch: 1 | remaining: 31s    
step 00327 (89.6%) | loss: 4.104426 | lrm: 0.15 | dt: 851ms | tok/sec: 308,073 | mfu: 8.6% | epoch: 1 | remaining: 30s    
step 00328 (89.9%) | loss: 4.099462 | lrm: 0.14 | dt: 851ms | tok/sec: 307,978 | mfu: 8.6% | epoch: 1 | remaining: 30s    
step 00329 (90.2%) | loss: 4.083870 | lrm: 0.14 | dt: 851ms | tok/sec: 308,045 | mfu: 8.6% | epoch: 1 | remaining: 29s    
step 00330 (90.4%) | loss: 4.091030 | lrm: 0.14 | dt: 851ms | tok/sec: 307,911 | mfu: 8.6% | epoch: 1 | remaining: 28s    
step 00331 (90.7%) | loss: 4.086936 | lrm: 0.13 | dt: 852ms | tok/sec: 307,822 | mfu: 8.6% | epoch: 1 | remaining: 27s    
step 00332 (91.0%) | loss: 4.076407 | lrm: 0.13 | dt: 851ms | tok/sec: 308,052 | mfu: 8.6% | epoch: 1 | remaining: 26s    
step 00333 (91.3%) | loss: 4.072272 | lrm: 0.12 | dt: 850ms | tok/sec: 308,385 | mfu: 8.6% | epoch: 1 | remaining: 25s    
step 00334 (91.6%) | loss: 4.077229 | lrm: 0.12 | dt: 850ms | tok/sec: 308,296 | mfu: 8.6% | epoch: 1 | remaining: 24s    
step 00335 (91.9%) | loss: 4.085649 | lrm: 0.12 | dt: 851ms | tok/sec: 308,137 | mfu: 8.6% | epoch: 1 | remaining: 24s    
step 00336 (92.1%) | loss: 4.067154 | lrm: 0.11 | dt: 851ms | tok/sec: 308,051 | mfu: 8.6% | epoch: 1 | remaining: 23s    
step 00337 (92.4%) | loss: 4.061857 | lrm: 0.11 | dt: 852ms | tok/sec: 307,572 | mfu: 8.6% | epoch: 1 | remaining: 22s    
step 00338 (92.7%) | loss: 4.064978 | lrm: 0.10 | dt: 851ms | tok/sec: 307,892 | mfu: 8.6% | epoch: 1 | remaining: 21s    
step 00339 (93.0%) | loss: 4.057086 | lrm: 0.10 | dt: 850ms | tok/sec: 308,280 | mfu: 8.6% | epoch: 1 | remaining: 20s    
step 00340 (93.3%) | loss: 4.059808 | lrm: 0.10 | dt: 850ms | tok/sec: 308,246 | mfu: 8.6% | epoch: 1 | remaining: 19s    
step 00341 (93.6%) | loss: 4.034362 | lrm: 0.09 | dt: 852ms | tok/sec: 307,830 | mfu: 8.6% | epoch: 1 | remaining: 18s    
step 00342 (93.8%) | loss: 4.039249 | lrm: 0.09 | dt: 850ms | tok/sec: 308,308 | mfu: 8.6% | epoch: 1 | remaining: 18s    
step 00343 (94.1%) | loss: 4.040927 | lrm: 0.08 | dt: 852ms | tok/sec: 307,845 | mfu: 8.6% | epoch: 1 | remaining: 17s    
step 00344 (94.4%) | loss: 4.041158 | lrm: 0.08 | dt: 851ms | tok/sec: 308,004 | mfu: 8.6% | epoch: 1 | remaining: 16s    
step 00345 (94.7%) | loss: 4.035732 | lrm: 0.08 | dt: 850ms | tok/sec: 308,330 | mfu: 8.6% | epoch: 1 | remaining: 15s    
step 00346 (95.0%) | loss: 4.031521 | lrm: 0.07 | dt: 850ms | tok/sec: 308,262 | mfu: 8.6% | epoch: 1 | remaining: 14s    
step 00347 (95.3%) | loss: 4.042132 | lrm: 0.07 | dt: 850ms | tok/sec: 308,262 | mfu: 8.6% | epoch: 1 | remaining: 13s    
step 00348 (95.5%) | loss: 4.026882 | lrm: 0.06 | dt: 851ms | tok/sec: 307,971 | mfu: 8.6% | epoch: 1 | remaining: 13s    
step 00349 (95.8%) | loss: 4.034329 | lrm: 0.06 | dt: 851ms | tok/sec: 308,133 | mfu: 8.6% | epoch: 1 | remaining: 12s    
step 00350 (96.1%) | loss: 4.027081 | lrm: 0.06 | dt: 851ms | tok/sec: 308,082 | mfu: 8.6% | epoch: 1 | remaining: 11s    
step 00351 (96.4%) | loss: 4.027707 | lrm: 0.05 | dt: 851ms | tok/sec: 307,971 | mfu: 8.6% | epoch: 1 | remaining: 10s    
step 00352 (96.7%) | loss: 4.028878 | lrm: 0.05 | dt: 851ms | tok/sec: 307,990 | mfu: 8.6% | epoch: 1 | remaining: 9s    
step 00353 (97.0%) | loss: 4.038100 | lrm: 0.04 | dt: 852ms | tok/sec: 307,764 | mfu: 8.6% | epoch: 1 | remaining: 8s    
step 00354 (97.2%) | loss: 4.038066 | lrm: 0.04 | dt: 850ms | tok/sec: 308,316 | mfu: 8.6% | epoch: 1 | remaining: 7s    
step 00355 (97.5%) | loss: 4.030059 | lrm: 0.04 | dt: 852ms | tok/sec: 307,804 | mfu: 8.6% | epoch: 1 | remaining: 7s    
step 00356 (97.8%) | loss: 4.031923 | lrm: 0.03 | dt: 851ms | tok/sec: 308,107 | mfu: 8.6% | epoch: 1 | remaining: 6s    
step 00357 (98.1%) | loss: 4.024427 | lrm: 0.03 | dt: 851ms | tok/sec: 308,057 | mfu: 8.6% | epoch: 1 | remaining: 5s    
step 00358 (98.4%) | loss: 4.025429 | lrm: 0.02 | dt: 850ms | tok/sec: 308,257 | mfu: 8.6% | epoch: 1 | remaining: 4s    
step 00359 (98.7%) | loss: 4.006454 | lrm: 0.02 | dt: 852ms | tok/sec: 307,565 | mfu: 8.6% | epoch: 1 | remaining: 3s    
step 00360 (98.9%) | loss: 3.990971 | lrm: 0.02 | dt: 850ms | tok/sec: 308,234 | mfu: 8.6% | epoch: 1 | remaining: 2s    
step 00361 (99.2%) | loss: 3.981768 | lrm: 0.01 | dt: 851ms | tok/sec: 308,147 | mfu: 8.6% | epoch: 1 | remaining: 1s    
step 00362 (99.5%) | loss: 3.965582 | lrm: 0.01 | dt: 850ms | tok/sec: 308,325 | mfu: 8.6% | epoch: 1 | remaining: 1s    
step 00363 (99.8%) | loss: 3.960796 | lrm: 0.00 | dt: 851ms | tok/sec: 308,192 | mfu: 8.6% | epoch: 1 | remaining: 0s    
---
val_loss:         4.107928
text_bpb:         1.204007
audio_loss:       6.300972
training_seconds: 300.2
total_seconds:    330.7
peak_vram_mb:     16539.4
mfu_percent:      8.65
total_tokens_M:   95.4
num_steps:        364
num_params_M:     88.1
depth:            8
