[autoresearch/mar9 5ba7941] exp57: per-row WD on wte+VE+lm_head — text=0.0 audio=3.0
 1 file changed, 2 insertions(+), 1 deletion(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.0, audio=3.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927721 | lrm: 1.00 | dt: 6042ms | tok/sec: 43,383 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.053556 | lrm: 1.00 | dt: 846ms | tok/sec: 309,736 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.833657 | lrm: 1.00 | dt: 846ms | tok/sec: 309,910 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.482072 | lrm: 1.00 | dt: 846ms | tok/sec: 309,690 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.182352 | lrm: 1.00 | dt: 846ms | tok/sec: 309,723 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.915709 | lrm: 1.00 | dt: 847ms | tok/sec: 309,629 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.695065 | lrm: 1.00 | dt: 847ms | tok/sec: 309,534 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.460825 | lrm: 1.00 | dt: 849ms | tok/sec: 308,862 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.249359 | lrm: 1.00 | dt: 847ms | tok/sec: 309,499 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.034531 | lrm: 1.00 | dt: 848ms | tok/sec: 309,257 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.871480 | lrm: 1.00 | dt: 851ms | tok/sec: 308,202 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.702955 | lrm: 1.00 | dt: 847ms | tok/sec: 309,366 | mfu: 8.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.559428 | lrm: 1.00 | dt: 847ms | tok/sec: 309,337 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.430269 | lrm: 1.00 | dt: 849ms | tok/sec: 308,716 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.324989 | lrm: 1.00 | dt: 847ms | tok/sec: 309,347 | mfu: 8.7% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.224658 | lrm: 1.00 | dt: 848ms | tok/sec: 308,983 | mfu: 8.6% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.130071 | lrm: 1.00 | dt: 848ms | tok/sec: 309,219 | mfu: 8.7% | epoch: 1 | remaining: 295s    
step 00306 (83.6%) | loss: 4.235574 | lrm: 0.23 | dt: 851ms | tok/sec: 308,090 | mfu: 8.6% | epoch: 1 | remaining: 48s    
step 00307 (83.9%) | loss: 4.242084 | lrm: 0.23 | dt: 849ms | tok/sec: 308,807 | mfu: 8.6% | epoch: 1 | remaining: 47s    
step 00308 (84.2%) | loss: 4.231694 | lrm: 0.23 | dt: 849ms | tok/sec: 308,674 | mfu: 8.6% | epoch: 1 | remaining: 47s    
step 00309 (84.5%) | loss: 4.239306 | lrm: 0.22 | dt: 849ms | tok/sec: 308,835 | mfu: 8.6% | epoch: 1 | remaining: 46s    
step 00310 (84.7%) | loss: 4.238372 | lrm: 0.22 | dt: 849ms | tok/sec: 308,781 | mfu: 8.6% | epoch: 1 | remaining: 45s    
step 00311 (85.0%) | loss: 4.216940 | lrm: 0.21 | dt: 849ms | tok/sec: 308,662 | mfu: 8.6% | epoch: 1 | remaining: 44s    
step 00312 (85.3%) | loss: 4.217101 | lrm: 0.21 | dt: 849ms | tok/sec: 308,669 | mfu: 8.6% | epoch: 1 | remaining: 43s    
step 00313 (85.6%) | loss: 4.211578 | lrm: 0.21 | dt: 872ms | tok/sec: 300,728 | mfu: 8.4% | epoch: 1 | remaining: 42s    
step 00314 (85.9%) | loss: 4.210586 | lrm: 0.20 | dt: 849ms | tok/sec: 308,850 | mfu: 8.6% | epoch: 1 | remaining: 42s    
step 00315 (86.2%) | loss: 4.216841 | lrm: 0.20 | dt: 849ms | tok/sec: 308,693 | mfu: 8.6% | epoch: 1 | remaining: 41s    
step 00316 (86.4%) | loss: 4.206750 | lrm: 0.19 | dt: 849ms | tok/sec: 308,666 | mfu: 8.6% | epoch: 1 | remaining: 40s    
step 00317 (86.7%) | loss: 4.205621 | lrm: 0.19 | dt: 849ms | tok/sec: 308,839 | mfu: 8.6% | epoch: 1 | remaining: 39s    
step 00318 (87.0%) | loss: 4.202204 | lrm: 0.19 | dt: 849ms | tok/sec: 308,744 | mfu: 8.6% | epoch: 1 | remaining: 38s    
step 00319 (87.3%) | loss: 4.196259 | lrm: 0.18 | dt: 849ms | tok/sec: 308,692 | mfu: 8.6% | epoch: 1 | remaining: 37s    
step 00320 (87.6%) | loss: 4.191404 | lrm: 0.18 | dt: 849ms | tok/sec: 308,620 | mfu: 8.6% | epoch: 1 | remaining: 36s    
step 00321 (87.9%) | loss: 4.186929 | lrm: 0.17 | dt: 849ms | tok/sec: 308,784 | mfu: 8.6% | epoch: 1 | remaining: 36s    
step 00322 (88.1%) | loss: 4.186650 | lrm: 0.17 | dt: 849ms | tok/sec: 308,796 | mfu: 8.6% | epoch: 1 | remaining: 35s    
step 00323 (88.4%) | loss: 4.169330 | lrm: 0.17 | dt: 849ms | tok/sec: 308,788 | mfu: 8.6% | epoch: 1 | remaining: 34s    
step 00324 (88.7%) | loss: 4.173742 | lrm: 0.16 | dt: 849ms | tok/sec: 308,644 | mfu: 8.6% | epoch: 1 | remaining: 33s    
step 00325 (89.0%) | loss: 4.161994 | lrm: 0.16 | dt: 849ms | tok/sec: 308,847 | mfu: 8.6% | epoch: 1 | remaining: 32s    
step 00326 (89.3%) | loss: 4.163410 | lrm: 0.15 | dt: 849ms | tok/sec: 308,800 | mfu: 8.6% | epoch: 1 | remaining: 31s    
step 00327 (89.6%) | loss: 4.154233 | lrm: 0.15 | dt: 849ms | tok/sec: 308,715 | mfu: 8.6% | epoch: 1 | remaining: 30s    
step 00328 (89.8%) | loss: 4.148458 | lrm: 0.15 | dt: 849ms | tok/sec: 308,758 | mfu: 8.6% | epoch: 1 | remaining: 30s    
step 00329 (90.1%) | loss: 4.134128 | lrm: 0.14 | dt: 849ms | tok/sec: 308,640 | mfu: 8.6% | epoch: 1 | remaining: 29s    
step 00330 (90.4%) | loss: 4.140089 | lrm: 0.14 | dt: 849ms | tok/sec: 308,844 | mfu: 8.6% | epoch: 1 | remaining: 28s    
step 00331 (90.7%) | loss: 4.134179 | lrm: 0.13 | dt: 849ms | tok/sec: 308,744 | mfu: 8.6% | epoch: 1 | remaining: 27s    
step 00332 (91.0%) | loss: 4.128440 | lrm: 0.13 | dt: 849ms | tok/sec: 308,768 | mfu: 8.6% | epoch: 1 | remaining: 26s    
step 00333 (91.3%) | loss: 4.121015 | lrm: 0.12 | dt: 849ms | tok/sec: 308,714 | mfu: 8.6% | epoch: 1 | remaining: 25s    
step 00334 (91.5%) | loss: 4.127850 | lrm: 0.12 | dt: 850ms | tok/sec: 308,533 | mfu: 8.6% | epoch: 1 | remaining: 25s    
step 00335 (91.8%) | loss: 4.134498 | lrm: 0.12 | dt: 849ms | tok/sec: 308,772 | mfu: 8.6% | epoch: 1 | remaining: 24s    
step 00336 (92.1%) | loss: 4.117394 | lrm: 0.11 | dt: 849ms | tok/sec: 308,825 | mfu: 8.6% | epoch: 1 | remaining: 23s    
step 00337 (92.4%) | loss: 4.108538 | lrm: 0.11 | dt: 851ms | tok/sec: 308,209 | mfu: 8.6% | epoch: 1 | remaining: 22s    
step 00338 (92.7%) | loss: 4.111595 | lrm: 0.10 | dt: 849ms | tok/sec: 308,843 | mfu: 8.6% | epoch: 1 | remaining: 21s    
step 00339 (93.0%) | loss: 4.104091 | lrm: 0.10 | dt: 849ms | tok/sec: 308,680 | mfu: 8.6% | epoch: 1 | remaining: 20s    
step 00340 (93.2%) | loss: 4.106407 | lrm: 0.10 | dt: 849ms | tok/sec: 308,803 | mfu: 8.6% | epoch: 1 | remaining: 19s    
step 00341 (93.5%) | loss: 4.090200 | lrm: 0.09 | dt: 850ms | tok/sec: 308,561 | mfu: 8.6% | epoch: 1 | remaining: 19s    
step 00342 (93.8%) | loss: 4.095305 | lrm: 0.09 | dt: 849ms | tok/sec: 308,822 | mfu: 8.6% | epoch: 1 | remaining: 18s    
step 00343 (94.1%) | loss: 4.097857 | lrm: 0.08 | dt: 849ms | tok/sec: 308,818 | mfu: 8.6% | epoch: 1 | remaining: 17s    
step 00344 (94.4%) | loss: 4.101051 | lrm: 0.08 | dt: 850ms | tok/sec: 308,582 | mfu: 8.6% | epoch: 1 | remaining: 16s    
step 00345 (94.7%) | loss: 4.095146 | lrm: 0.08 | dt: 849ms | tok/sec: 308,809 | mfu: 8.6% | epoch: 1 | remaining: 15s    
step 00346 (94.9%) | loss: 4.088597 | lrm: 0.07 | dt: 849ms | tok/sec: 308,772 | mfu: 8.6% | epoch: 1 | remaining: 14s    
step 00347 (95.2%) | loss: 4.099163 | lrm: 0.07 | dt: 849ms | tok/sec: 308,653 | mfu: 8.6% | epoch: 1 | remaining: 13s    
step 00348 (95.5%) | loss: 4.083879 | lrm: 0.06 | dt: 850ms | tok/sec: 308,568 | mfu: 8.6% | epoch: 1 | remaining: 13s    
step 00349 (95.8%) | loss: 4.092325 | lrm: 0.06 | dt: 849ms | tok/sec: 308,629 | mfu: 8.6% | epoch: 1 | remaining: 12s    
step 00350 (96.1%) | loss: 4.079710 | lrm: 0.06 | dt: 850ms | tok/sec: 308,464 | mfu: 8.6% | epoch: 1 | remaining: 11s    
step 00351 (96.4%) | loss: 4.082087 | lrm: 0.05 | dt: 849ms | tok/sec: 308,714 | mfu: 8.6% | epoch: 1 | remaining: 10s    
step 00352 (96.6%) | loss: 4.083182 | lrm: 0.05 | dt: 849ms | tok/sec: 308,734 | mfu: 8.6% | epoch: 1 | remaining: 9s    
step 00353 (96.9%) | loss: 4.086741 | lrm: 0.04 | dt: 850ms | tok/sec: 308,579 | mfu: 8.6% | epoch: 1 | remaining: 8s    
step 00354 (97.2%) | loss: 4.083638 | lrm: 0.04 | dt: 849ms | tok/sec: 308,696 | mfu: 8.6% | epoch: 1 | remaining: 8s    
step 00355 (97.5%) | loss: 4.076551 | lrm: 0.04 | dt: 850ms | tok/sec: 308,484 | mfu: 8.6% | epoch: 1 | remaining: 7s    
step 00356 (97.8%) | loss: 4.075568 | lrm: 0.03 | dt: 849ms | tok/sec: 308,856 | mfu: 8.6% | epoch: 1 | remaining: 6s    
step 00357 (98.1%) | loss: 4.069500 | lrm: 0.03 | dt: 849ms | tok/sec: 308,768 | mfu: 8.6% | epoch: 1 | remaining: 5s    
step 00358 (98.3%) | loss: 4.069663 | lrm: 0.02 | dt: 849ms | tok/sec: 308,744 | mfu: 8.6% | epoch: 1 | remaining: 4s    
step 00359 (98.6%) | loss: 4.048639 | lrm: 0.02 | dt: 852ms | tok/sec: 307,768 | mfu: 8.6% | epoch: 1 | remaining: 3s    
step 00360 (98.9%) | loss: 4.033329 | lrm: 0.02 | dt: 850ms | tok/sec: 308,540 | mfu: 8.6% | epoch: 1 | remaining: 2s    
step 00361 (99.2%) | loss: 4.026321 | lrm: 0.01 | dt: 849ms | tok/sec: 308,632 | mfu: 8.6% | epoch: 1 | remaining: 2s    
step 00362 (99.5%) | loss: 4.009560 | lrm: 0.01 | dt: 849ms | tok/sec: 308,802 | mfu: 8.6% | epoch: 1 | remaining: 1s    
step 00363 (99.8%) | loss: 4.002680 | lrm: 0.00 | dt: 849ms | tok/sec: 308,817 | mfu: 8.6% | epoch: 1 | remaining: 0s    
---
val_loss:         4.078157
text_bpb:         1.167415
audio_loss:       6.489615
training_seconds: 300.1
total_seconds:    329.8
peak_vram_mb:     16539.4
mfu_percent:      8.65
total_tokens_M:   95.4
num_steps:        364
num_params_M:     88.1
depth:            8
