[autoresearch/mar9 11f7b69] exp49: per-row WD wte only — text=1.0 audio=3.0
 1 file changed, 4 insertions(+), 5 deletions(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=1.0, audio=3.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927851 | lrm: 1.00 | dt: 6133ms | tok/sec: 42,741 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.000078 | lrm: 1.00 | dt: 844ms | tok/sec: 310,456 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.945624 | lrm: 1.00 | dt: 845ms | tok/sec: 310,401 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.664186 | lrm: 1.00 | dt: 845ms | tok/sec: 310,168 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.338474 | lrm: 1.00 | dt: 846ms | tok/sec: 310,004 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.986086 | lrm: 1.00 | dt: 846ms | tok/sec: 309,955 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.685368 | lrm: 1.00 | dt: 846ms | tok/sec: 309,851 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.439262 | lrm: 1.00 | dt: 848ms | tok/sec: 309,116 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.262909 | lrm: 1.00 | dt: 846ms | tok/sec: 309,770 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.067253 | lrm: 1.00 | dt: 847ms | tok/sec: 309,633 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.919777 | lrm: 1.00 | dt: 848ms | tok/sec: 309,165 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.753607 | lrm: 1.00 | dt: 846ms | tok/sec: 309,808 | mfu: 8.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.619996 | lrm: 1.00 | dt: 846ms | tok/sec: 309,689 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.509921 | lrm: 1.00 | dt: 848ms | tok/sec: 308,994 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.414898 | lrm: 1.00 | dt: 847ms | tok/sec: 309,556 | mfu: 8.7% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.317753 | lrm: 1.00 | dt: 847ms | tok/sec: 309,656 | mfu: 8.7% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.224024 | lrm: 1.00 | dt: 846ms | tok/sec: 309,770 | mfu: 8.7% | epoch: 1 | remaining: 295s    
step 00306 (83.6%) | loss: 4.481612 | lrm: 0.23 | dt: 852ms | tok/sec: 307,662 | mfu: 8.6% | epoch: 1 | remaining: 48s    
step 00307 (83.9%) | loss: 4.482633 | lrm: 0.23 | dt: 849ms | tok/sec: 308,638 | mfu: 8.6% | epoch: 1 | remaining: 47s    
step 00308 (84.2%) | loss: 4.469205 | lrm: 0.23 | dt: 850ms | tok/sec: 308,514 | mfu: 8.6% | epoch: 1 | remaining: 47s    
step 00309 (84.5%) | loss: 4.469889 | lrm: 0.22 | dt: 850ms | tok/sec: 308,245 | mfu: 8.6% | epoch: 1 | remaining: 46s    
step 00310 (84.8%) | loss: 4.470977 | lrm: 0.22 | dt: 851ms | tok/sec: 307,967 | mfu: 8.6% | epoch: 1 | remaining: 45s    
step 00311 (85.0%) | loss: 4.451801 | lrm: 0.21 | dt: 850ms | tok/sec: 308,237 | mfu: 8.6% | epoch: 1 | remaining: 44s    
step 00312 (85.3%) | loss: 4.450105 | lrm: 0.21 | dt: 851ms | tok/sec: 308,214 | mfu: 8.6% | epoch: 1 | remaining: 43s    
step 00313 (85.6%) | loss: 4.442765 | lrm: 0.21 | dt: 864ms | tok/sec: 303,299 | mfu: 8.5% | epoch: 1 | remaining: 42s    
step 00314 (85.9%) | loss: 4.443598 | lrm: 0.20 | dt: 851ms | tok/sec: 308,200 | mfu: 8.6% | epoch: 1 | remaining: 41s    
step 00315 (86.2%) | loss: 4.444582 | lrm: 0.20 | dt: 850ms | tok/sec: 308,340 | mfu: 8.6% | epoch: 1 | remaining: 41s    
step 00316 (86.5%) | loss: 4.432961 | lrm: 0.19 | dt: 850ms | tok/sec: 308,265 | mfu: 8.6% | epoch: 1 | remaining: 40s    
step 00317 (86.7%) | loss: 4.427735 | lrm: 0.19 | dt: 851ms | tok/sec: 308,000 | mfu: 8.6% | epoch: 1 | remaining: 39s    
step 00318 (87.0%) | loss: 4.420453 | lrm: 0.19 | dt: 850ms | tok/sec: 308,302 | mfu: 8.6% | epoch: 1 | remaining: 38s    
step 00319 (87.3%) | loss: 4.404889 | lrm: 0.18 | dt: 850ms | tok/sec: 308,330 | mfu: 8.6% | epoch: 1 | remaining: 37s    
step 00320 (87.6%) | loss: 4.396855 | lrm: 0.18 | dt: 851ms | tok/sec: 308,219 | mfu: 8.6% | epoch: 1 | remaining: 36s    
step 00321 (87.9%) | loss: 4.390916 | lrm: 0.17 | dt: 851ms | tok/sec: 308,084 | mfu: 8.6% | epoch: 1 | remaining: 36s    
step 00322 (88.2%) | loss: 4.391512 | lrm: 0.17 | dt: 850ms | tok/sec: 308,298 | mfu: 8.6% | epoch: 1 | remaining: 35s    
step 00323 (88.4%) | loss: 4.375114 | lrm: 0.17 | dt: 851ms | tok/sec: 308,103 | mfu: 8.6% | epoch: 1 | remaining: 34s    
step 00324 (88.7%) | loss: 4.377350 | lrm: 0.16 | dt: 850ms | tok/sec: 308,331 | mfu: 8.6% | epoch: 1 | remaining: 33s    
step 00325 (89.0%) | loss: 4.363739 | lrm: 0.16 | dt: 851ms | tok/sec: 308,194 | mfu: 8.6% | epoch: 1 | remaining: 32s    
step 00326 (89.3%) | loss: 4.360192 | lrm: 0.15 | dt: 851ms | tok/sec: 308,217 | mfu: 8.6% | epoch: 1 | remaining: 31s    
step 00327 (89.6%) | loss: 4.349433 | lrm: 0.15 | dt: 850ms | tok/sec: 308,224 | mfu: 8.6% | epoch: 1 | remaining: 30s    
step 00328 (89.9%) | loss: 4.345618 | lrm: 0.14 | dt: 851ms | tok/sec: 307,889 | mfu: 8.6% | epoch: 1 | remaining: 30s    
step 00329 (90.1%) | loss: 4.331015 | lrm: 0.14 | dt: 850ms | tok/sec: 308,362 | mfu: 8.6% | epoch: 1 | remaining: 29s    
step 00330 (90.4%) | loss: 4.331424 | lrm: 0.14 | dt: 851ms | tok/sec: 308,180 | mfu: 8.6% | epoch: 1 | remaining: 28s    
step 00331 (90.7%) | loss: 4.324118 | lrm: 0.13 | dt: 850ms | tok/sec: 308,269 | mfu: 8.6% | epoch: 1 | remaining: 27s    
step 00332 (91.0%) | loss: 4.318394 | lrm: 0.13 | dt: 851ms | tok/sec: 308,011 | mfu: 8.6% | epoch: 1 | remaining: 26s    
step 00333 (91.3%) | loss: 4.313834 | lrm: 0.12 | dt: 850ms | tok/sec: 308,504 | mfu: 8.6% | epoch: 1 | remaining: 25s    
step 00334 (91.6%) | loss: 4.317359 | lrm: 0.12 | dt: 850ms | tok/sec: 308,269 | mfu: 8.6% | epoch: 1 | remaining: 24s    
step 00335 (91.8%) | loss: 4.325753 | lrm: 0.12 | dt: 851ms | tok/sec: 308,043 | mfu: 8.6% | epoch: 1 | remaining: 24s    
step 00336 (92.1%) | loss: 4.312805 | lrm: 0.11 | dt: 850ms | tok/sec: 308,477 | mfu: 8.6% | epoch: 1 | remaining: 23s    
step 00337 (92.4%) | loss: 4.301673 | lrm: 0.11 | dt: 852ms | tok/sec: 307,804 | mfu: 8.6% | epoch: 1 | remaining: 22s    
step 00338 (92.7%) | loss: 4.303428 | lrm: 0.10 | dt: 850ms | tok/sec: 308,505 | mfu: 8.6% | epoch: 1 | remaining: 21s    
step 00339 (93.0%) | loss: 4.293151 | lrm: 0.10 | dt: 850ms | tok/sec: 308,361 | mfu: 8.6% | epoch: 1 | remaining: 20s    
step 00340 (93.3%) | loss: 4.293768 | lrm: 0.10 | dt: 850ms | tok/sec: 308,247 | mfu: 8.6% | epoch: 1 | remaining: 19s    
step 00341 (93.5%) | loss: 4.278215 | lrm: 0.09 | dt: 851ms | tok/sec: 308,174 | mfu: 8.6% | epoch: 1 | remaining: 19s    
step 00342 (93.8%) | loss: 4.280076 | lrm: 0.09 | dt: 851ms | tok/sec: 308,205 | mfu: 8.6% | epoch: 1 | remaining: 18s    
step 00343 (94.1%) | loss: 4.279030 | lrm: 0.08 | dt: 850ms | tok/sec: 308,340 | mfu: 8.6% | epoch: 1 | remaining: 17s    
step 00344 (94.4%) | loss: 4.280930 | lrm: 0.08 | dt: 849ms | tok/sec: 308,627 | mfu: 8.6% | epoch: 1 | remaining: 16s    
step 00345 (94.7%) | loss: 4.275676 | lrm: 0.08 | dt: 850ms | tok/sec: 308,366 | mfu: 8.6% | epoch: 1 | remaining: 15s    
step 00346 (95.0%) | loss: 4.270563 | lrm: 0.07 | dt: 850ms | tok/sec: 308,310 | mfu: 8.6% | epoch: 1 | remaining: 14s    
step 00347 (95.2%) | loss: 4.280889 | lrm: 0.07 | dt: 850ms | tok/sec: 308,465 | mfu: 8.6% | epoch: 1 | remaining: 13s    
step 00348 (95.5%) | loss: 4.260873 | lrm: 0.06 | dt: 850ms | tok/sec: 308,313 | mfu: 8.6% | epoch: 1 | remaining: 13s    
step 00349 (95.8%) | loss: 4.267758 | lrm: 0.06 | dt: 850ms | tok/sec: 308,446 | mfu: 8.6% | epoch: 1 | remaining: 12s    
step 00350 (96.1%) | loss: 4.259182 | lrm: 0.06 | dt: 851ms | tok/sec: 308,064 | mfu: 8.6% | epoch: 1 | remaining: 11s    
step 00351 (96.4%) | loss: 4.255216 | lrm: 0.05 | dt: 850ms | tok/sec: 308,460 | mfu: 8.6% | epoch: 1 | remaining: 10s    
step 00352 (96.7%) | loss: 4.256796 | lrm: 0.05 | dt: 850ms | tok/sec: 308,303 | mfu: 8.6% | epoch: 1 | remaining: 9s    
step 00353 (96.9%) | loss: 4.261761 | lrm: 0.04 | dt: 850ms | tok/sec: 308,402 | mfu: 8.6% | epoch: 1 | remaining: 8s    
step 00354 (97.2%) | loss: 4.253797 | lrm: 0.04 | dt: 851ms | tok/sec: 307,938 | mfu: 8.6% | epoch: 1 | remaining: 7s    
step 00355 (97.5%) | loss: 4.247692 | lrm: 0.04 | dt: 851ms | tok/sec: 308,211 | mfu: 8.6% | epoch: 1 | remaining: 7s    
step 00356 (97.8%) | loss: 4.247343 | lrm: 0.03 | dt: 850ms | tok/sec: 308,302 | mfu: 8.6% | epoch: 1 | remaining: 6s    
step 00357 (98.1%) | loss: 4.239421 | lrm: 0.03 | dt: 850ms | tok/sec: 308,327 | mfu: 8.6% | epoch: 1 | remaining: 5s    
step 00358 (98.4%) | loss: 4.240436 | lrm: 0.02 | dt: 850ms | tok/sec: 308,526 | mfu: 8.6% | epoch: 1 | remaining: 4s    
step 00359 (98.6%) | loss: 4.224757 | lrm: 0.02 | dt: 850ms | tok/sec: 308,295 | mfu: 8.6% | epoch: 1 | remaining: 3s    
step 00360 (98.9%) | loss: 4.211255 | lrm: 0.02 | dt: 851ms | tok/sec: 307,885 | mfu: 8.6% | epoch: 1 | remaining: 2s    
step 00361 (99.2%) | loss: 4.202979 | lrm: 0.01 | dt: 850ms | tok/sec: 308,324 | mfu: 8.6% | epoch: 1 | remaining: 2s    
step 00362 (99.5%) | loss: 4.185315 | lrm: 0.01 | dt: 851ms | tok/sec: 308,165 | mfu: 8.6% | epoch: 1 | remaining: 1s    
step 00363 (99.8%) | loss: 4.177185 | lrm: 0.00 | dt: 850ms | tok/sec: 308,415 | mfu: 8.6% | epoch: 1 | remaining: 0s    
---
val_loss:         4.279630
text_bpb:         1.292848
audio_loss:       6.239632
training_seconds: 300.2
total_seconds:    330.4
peak_vram_mb:     16539.4
mfu_percent:      8.65
total_tokens_M:   95.4
num_steps:        364
num_params_M:     88.1
depth:            8
