[autoresearch/mar9 1980d79] exp56: per-row WD on wte+VE — text=0.0 audio=3.0
 1 file changed, 3 insertions(+), 3 deletions(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.0, audio=3.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927802 | lrm: 1.00 | dt: 5972ms | tok/sec: 43,897 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.053929 | lrm: 1.00 | dt: 847ms | tok/sec: 309,662 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.832185 | lrm: 1.00 | dt: 846ms | tok/sec: 309,772 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.485900 | lrm: 1.00 | dt: 846ms | tok/sec: 309,710 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.192751 | lrm: 1.00 | dt: 847ms | tok/sec: 309,586 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.924201 | lrm: 1.00 | dt: 847ms | tok/sec: 309,632 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.702710 | lrm: 1.00 | dt: 847ms | tok/sec: 309,585 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.470524 | lrm: 1.00 | dt: 849ms | tok/sec: 308,874 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.260264 | lrm: 1.00 | dt: 847ms | tok/sec: 309,375 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.043011 | lrm: 1.00 | dt: 849ms | tok/sec: 308,796 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.887702 | lrm: 1.00 | dt: 849ms | tok/sec: 308,894 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.718433 | lrm: 1.00 | dt: 847ms | tok/sec: 309,519 | mfu: 8.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.577451 | lrm: 1.00 | dt: 848ms | tok/sec: 309,296 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.455400 | lrm: 1.00 | dt: 849ms | tok/sec: 308,639 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.352727 | lrm: 1.00 | dt: 848ms | tok/sec: 309,037 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.250264 | lrm: 1.00 | dt: 848ms | tok/sec: 309,093 | mfu: 8.6% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.155010 | lrm: 1.00 | dt: 848ms | tok/sec: 309,241 | mfu: 8.7% | epoch: 1 | remaining: 295s    
step 00307 (83.9%) | loss: 4.270630 | lrm: 0.23 | dt: 851ms | tok/sec: 308,209 | mfu: 8.6% | epoch: 1 | remaining: 47s    
step 00308 (84.2%) | loss: 4.254061 | lrm: 0.23 | dt: 850ms | tok/sec: 308,264 | mfu: 8.6% | epoch: 1 | remaining: 47s    
step 00309 (84.5%) | loss: 4.260393 | lrm: 0.22 | dt: 850ms | tok/sec: 308,250 | mfu: 8.6% | epoch: 1 | remaining: 46s    
step 00310 (84.8%) | loss: 4.262484 | lrm: 0.22 | dt: 851ms | tok/sec: 308,045 | mfu: 8.6% | epoch: 1 | remaining: 45s    
step 00311 (85.1%) | loss: 4.243013 | lrm: 0.21 | dt: 850ms | tok/sec: 308,283 | mfu: 8.6% | epoch: 1 | remaining: 44s    
step 00312 (85.3%) | loss: 4.242155 | lrm: 0.21 | dt: 850ms | tok/sec: 308,397 | mfu: 8.6% | epoch: 1 | remaining: 43s    
step 00313 (85.6%) | loss: 4.235724 | lrm: 0.21 | dt: 868ms | tok/sec: 302,177 | mfu: 8.5% | epoch: 1 | remaining: 42s    
step 00314 (85.9%) | loss: 4.234594 | lrm: 0.20 | dt: 850ms | tok/sec: 308,360 | mfu: 8.6% | epoch: 1 | remaining: 41s    
step 00315 (86.2%) | loss: 4.239025 | lrm: 0.20 | dt: 851ms | tok/sec: 308,040 | mfu: 8.6% | epoch: 1 | remaining: 41s    
step 00316 (86.5%) | loss: 4.229736 | lrm: 0.19 | dt: 850ms | tok/sec: 308,307 | mfu: 8.6% | epoch: 1 | remaining: 40s    
step 00317 (86.8%) | loss: 4.226392 | lrm: 0.19 | dt: 850ms | tok/sec: 308,343 | mfu: 8.6% | epoch: 1 | remaining: 39s    
step 00318 (87.1%) | loss: 4.222138 | lrm: 0.18 | dt: 850ms | tok/sec: 308,413 | mfu: 8.6% | epoch: 1 | remaining: 38s    
step 00319 (87.3%) | loss: 4.217178 | lrm: 0.18 | dt: 851ms | tok/sec: 308,067 | mfu: 8.6% | epoch: 1 | remaining: 37s    
step 00320 (87.6%) | loss: 4.210503 | lrm: 0.18 | dt: 850ms | tok/sec: 308,349 | mfu: 8.6% | epoch: 1 | remaining: 36s    
step 00321 (87.9%) | loss: 4.206707 | lrm: 0.17 | dt: 850ms | tok/sec: 308,274 | mfu: 8.6% | epoch: 1 | remaining: 35s    
step 00322 (88.2%) | loss: 4.207801 | lrm: 0.17 | dt: 850ms | tok/sec: 308,364 | mfu: 8.6% | epoch: 1 | remaining: 35s    
step 00323 (88.5%) | loss: 4.190514 | lrm: 0.16 | dt: 850ms | tok/sec: 308,337 | mfu: 8.6% | epoch: 1 | remaining: 34s    
step 00324 (88.8%) | loss: 4.192365 | lrm: 0.16 | dt: 850ms | tok/sec: 308,402 | mfu: 8.6% | epoch: 1 | remaining: 33s    
step 00325 (89.0%) | loss: 4.175476 | lrm: 0.16 | dt: 850ms | tok/sec: 308,285 | mfu: 8.6% | epoch: 1 | remaining: 32s    
step 00326 (89.3%) | loss: 4.169749 | lrm: 0.15 | dt: 850ms | tok/sec: 308,341 | mfu: 8.6% | epoch: 1 | remaining: 31s    
step 00327 (89.6%) | loss: 4.159084 | lrm: 0.15 | dt: 850ms | tok/sec: 308,264 | mfu: 8.6% | epoch: 1 | remaining: 30s    
step 00328 (89.9%) | loss: 4.153900 | lrm: 0.14 | dt: 850ms | tok/sec: 308,395 | mfu: 8.6% | epoch: 1 | remaining: 29s    
step 00329 (90.2%) | loss: 4.142228 | lrm: 0.14 | dt: 850ms | tok/sec: 308,263 | mfu: 8.6% | epoch: 1 | remaining: 29s    
step 00330 (90.5%) | loss: 4.148550 | lrm: 0.14 | dt: 850ms | tok/sec: 308,323 | mfu: 8.6% | epoch: 1 | remaining: 28s    
step 00331 (90.7%) | loss: 4.144812 | lrm: 0.13 | dt: 850ms | tok/sec: 308,365 | mfu: 8.6% | epoch: 1 | remaining: 27s    
step 00332 (91.0%) | loss: 4.134435 | lrm: 0.13 | dt: 850ms | tok/sec: 308,292 | mfu: 8.6% | epoch: 1 | remaining: 26s    
step 00333 (91.3%) | loss: 4.129661 | lrm: 0.12 | dt: 850ms | tok/sec: 308,263 | mfu: 8.6% | epoch: 1 | remaining: 25s    
step 00334 (91.6%) | loss: 4.134953 | lrm: 0.12 | dt: 851ms | tok/sec: 308,030 | mfu: 8.6% | epoch: 1 | remaining: 24s    
step 00335 (91.9%) | loss: 4.140396 | lrm: 0.12 | dt: 850ms | tok/sec: 308,324 | mfu: 8.6% | epoch: 1 | remaining: 24s    
step 00336 (92.2%) | loss: 4.126882 | lrm: 0.11 | dt: 851ms | tok/sec: 308,207 | mfu: 8.6% | epoch: 1 | remaining: 23s    
step 00337 (92.4%) | loss: 4.121278 | lrm: 0.11 | dt: 852ms | tok/sec: 307,673 | mfu: 8.6% | epoch: 1 | remaining: 22s    
step 00338 (92.7%) | loss: 4.121632 | lrm: 0.10 | dt: 851ms | tok/sec: 308,203 | mfu: 8.6% | epoch: 1 | remaining: 21s    
step 00339 (93.0%) | loss: 4.112411 | lrm: 0.10 | dt: 851ms | tok/sec: 308,165 | mfu: 8.6% | epoch: 1 | remaining: 20s    
step 00340 (93.3%) | loss: 4.115662 | lrm: 0.10 | dt: 850ms | tok/sec: 308,323 | mfu: 8.6% | epoch: 1 | remaining: 19s    
step 00341 (93.6%) | loss: 4.102356 | lrm: 0.09 | dt: 851ms | tok/sec: 308,102 | mfu: 8.6% | epoch: 1 | remaining: 18s    
step 00342 (93.9%) | loss: 4.105910 | lrm: 0.09 | dt: 851ms | tok/sec: 308,120 | mfu: 8.6% | epoch: 1 | remaining: 18s    
step 00343 (94.1%) | loss: 4.108790 | lrm: 0.08 | dt: 850ms | tok/sec: 308,254 | mfu: 8.6% | epoch: 1 | remaining: 17s    
step 00344 (94.4%) | loss: 4.109621 | lrm: 0.08 | dt: 851ms | tok/sec: 308,191 | mfu: 8.6% | epoch: 1 | remaining: 16s    
step 00345 (94.7%) | loss: 4.103551 | lrm: 0.08 | dt: 850ms | tok/sec: 308,279 | mfu: 8.6% | epoch: 1 | remaining: 15s    
step 00346 (95.0%) | loss: 4.100080 | lrm: 0.07 | dt: 850ms | tok/sec: 308,249 | mfu: 8.6% | epoch: 1 | remaining: 14s    
step 00347 (95.3%) | loss: 4.112015 | lrm: 0.07 | dt: 851ms | tok/sec: 308,079 | mfu: 8.6% | epoch: 1 | remaining: 13s    
step 00348 (95.6%) | loss: 4.095033 | lrm: 0.06 | dt: 851ms | tok/sec: 308,073 | mfu: 8.6% | epoch: 1 | remaining: 12s    
step 00349 (95.8%) | loss: 4.102047 | lrm: 0.06 | dt: 850ms | tok/sec: 308,307 | mfu: 8.6% | epoch: 1 | remaining: 12s    
step 00350 (96.1%) | loss: 4.091175 | lrm: 0.06 | dt: 851ms | tok/sec: 308,215 | mfu: 8.6% | epoch: 1 | remaining: 11s    
step 00351 (96.4%) | loss: 4.090305 | lrm: 0.05 | dt: 850ms | tok/sec: 308,224 | mfu: 8.6% | epoch: 1 | remaining: 10s    
step 00352 (96.7%) | loss: 4.092556 | lrm: 0.05 | dt: 850ms | tok/sec: 308,402 | mfu: 8.6% | epoch: 1 | remaining: 9s    
step 00353 (97.0%) | loss: 4.097812 | lrm: 0.04 | dt: 851ms | tok/sec: 308,148 | mfu: 8.6% | epoch: 1 | remaining: 8s    
step 00354 (97.3%) | loss: 4.094870 | lrm: 0.04 | dt: 850ms | tok/sec: 308,283 | mfu: 8.6% | epoch: 1 | remaining: 7s    
step 00355 (97.5%) | loss: 4.089055 | lrm: 0.04 | dt: 851ms | tok/sec: 308,216 | mfu: 8.6% | epoch: 1 | remaining: 7s    
step 00356 (97.8%) | loss: 4.086112 | lrm: 0.03 | dt: 850ms | tok/sec: 308,263 | mfu: 8.6% | epoch: 1 | remaining: 6s    
step 00357 (98.1%) | loss: 4.081637 | lrm: 0.03 | dt: 850ms | tok/sec: 308,347 | mfu: 8.6% | epoch: 1 | remaining: 5s    
step 00358 (98.4%) | loss: 4.085077 | lrm: 0.02 | dt: 850ms | tok/sec: 308,345 | mfu: 8.6% | epoch: 1 | remaining: 4s    
step 00359 (98.7%) | loss: 4.065053 | lrm: 0.02 | dt: 853ms | tok/sec: 307,305 | mfu: 8.6% | epoch: 1 | remaining: 3s    
step 00360 (99.0%) | loss: 4.047050 | lrm: 0.01 | dt: 850ms | tok/sec: 308,228 | mfu: 8.6% | epoch: 1 | remaining: 2s    
step 00361 (99.2%) | loss: 4.038511 | lrm: 0.01 | dt: 851ms | tok/sec: 308,207 | mfu: 8.6% | epoch: 1 | remaining: 1s    
step 00362 (99.5%) | loss: 4.023705 | lrm: 0.01 | dt: 850ms | tok/sec: 308,295 | mfu: 8.6% | epoch: 1 | remaining: 1s    
step 00363 (99.8%) | loss: 4.015854 | lrm: 0.00 | dt: 851ms | tok/sec: 308,198 | mfu: 8.6% | epoch: 1 | remaining: 0s    
---
val_loss:         4.103846
text_bpb:         1.180117
audio_loss:       6.485147
training_seconds: 300.3
total_seconds:    329.8
peak_vram_mb:     16539.4
mfu_percent:      8.65
total_tokens_M:   95.4
num_steps:        364
num_params_M:     88.1
depth:            8
