Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.5, audio=4.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927722 | lrm: 1.00 | dt: 8712ms | tok/sec: 30,089 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.038300 | lrm: 1.00 | dt: 844ms | tok/sec: 310,482 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.908337 | lrm: 1.00 | dt: 845ms | tok/sec: 310,331 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.545342 | lrm: 1.00 | dt: 847ms | tok/sec: 309,476 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.228444 | lrm: 1.00 | dt: 847ms | tok/sec: 309,628 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.913380 | lrm: 1.00 | dt: 847ms | tok/sec: 309,487 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.665561 | lrm: 1.00 | dt: 846ms | tok/sec: 309,873 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.430452 | lrm: 1.00 | dt: 846ms | tok/sec: 309,762 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.254224 | lrm: 1.00 | dt: 846ms | tok/sec: 309,748 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.069651 | lrm: 1.00 | dt: 846ms | tok/sec: 309,815 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.956119 | lrm: 1.00 | dt: 851ms | tok/sec: 307,953 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.788871 | lrm: 1.00 | dt: 847ms | tok/sec: 309,626 | mfu: 8.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.655446 | lrm: 1.00 | dt: 848ms | tok/sec: 309,295 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.528357 | lrm: 1.00 | dt: 850ms | tok/sec: 308,559 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.427571 | lrm: 1.00 | dt: 847ms | tok/sec: 309,678 | mfu: 8.7% | epoch: 1 | remaining: 297s    
step 00324 (87.6%) | loss: nan | lrm: 0.18 | dt: 835ms | tok/sec: 314,042 | mfu: 8.8% | epoch: 1 | remaining: 36s    
step 00325 (87.9%) | loss: nan | lrm: 0.17 | dt: 835ms | tok/sec: 314,060 | mfu: 8.8% | epoch: 1 | remaining: 36s    
step 00326 (88.1%) | loss: nan | lrm: 0.17 | dt: 835ms | tok/sec: 313,999 | mfu: 8.8% | epoch: 1 | remaining: 35s    
step 00327 (88.4%) | loss: nan | lrm: 0.17 | dt: 835ms | tok/sec: 313,978 | mfu: 8.8% | epoch: 1 | remaining: 34s    
step 00328 (88.7%) | loss: nan | lrm: 0.16 | dt: 835ms | tok/sec: 314,101 | mfu: 8.8% | epoch: 1 | remaining: 33s    
step 00329 (89.0%) | loss: nan | lrm: 0.16 | dt: 835ms | tok/sec: 314,013 | mfu: 8.8% | epoch: 1 | remaining: 32s    
step 00330 (89.3%) | loss: nan | lrm: 0.15 | dt: 835ms | tok/sec: 314,007 | mfu: 8.8% | epoch: 1 | remaining: 31s    
step 00331 (89.5%) | loss: nan | lrm: 0.15 | dt: 835ms | tok/sec: 314,086 | mfu: 8.8% | epoch: 1 | remaining: 31s    
step 00332 (89.8%) | loss: nan | lrm: 0.15 | dt: 835ms | tok/sec: 313,923 | mfu: 8.8% | epoch: 1 | remaining: 30s    
step 00333 (90.1%) | loss: nan | lrm: 0.14 | dt: 835ms | tok/sec: 314,006 | mfu: 8.8% | epoch: 1 | remaining: 29s    
step 00334 (90.4%) | loss: nan | lrm: 0.14 | dt: 835ms | tok/sec: 313,872 | mfu: 8.8% | epoch: 1 | remaining: 28s    
step 00335 (90.7%) | loss: nan | lrm: 0.13 | dt: 835ms | tok/sec: 314,019 | mfu: 8.8% | epoch: 1 | remaining: 27s    
step 00336 (90.9%) | loss: nan | lrm: 0.13 | dt: 835ms | tok/sec: 314,085 | mfu: 8.8% | epoch: 1 | remaining: 26s    
step 00337 (91.2%) | loss: nan | lrm: 0.13 | dt: 836ms | tok/sec: 313,421 | mfu: 8.8% | epoch: 1 | remaining: 26s    
step 00338 (91.5%) | loss: nan | lrm: 0.12 | dt: 835ms | tok/sec: 313,977 | mfu: 8.8% | epoch: 1 | remaining: 25s    
step 00339 (91.8%) | loss: nan | lrm: 0.12 | dt: 835ms | tok/sec: 314,063 | mfu: 8.8% | epoch: 1 | remaining: 24s    
step 00340 (92.0%) | loss: nan | lrm: 0.11 | dt: 835ms | tok/sec: 314,016 | mfu: 8.8% | epoch: 1 | remaining: 23s    
step 00341 (92.3%) | loss: nan | lrm: 0.11 | dt: 835ms | tok/sec: 313,803 | mfu: 8.8% | epoch: 1 | remaining: 22s    
step 00342 (92.6%) | loss: nan | lrm: 0.11 | dt: 835ms | tok/sec: 314,034 | mfu: 8.8% | epoch: 1 | remaining: 21s    
step 00343 (92.9%) | loss: nan | lrm: 0.10 | dt: 835ms | tok/sec: 313,923 | mfu: 8.8% | epoch: 1 | remaining: 21s    
step 00344 (93.2%) | loss: nan | lrm: 0.10 | dt: 835ms | tok/sec: 314,064 | mfu: 8.8% | epoch: 1 | remaining: 20s    
step 00345 (93.4%) | loss: nan | lrm: 0.09 | dt: 834ms | tok/sec: 314,163 | mfu: 8.8% | epoch: 1 | remaining: 19s    
step 00346 (93.7%) | loss: nan | lrm: 0.09 | dt: 835ms | tok/sec: 314,117 | mfu: 8.8% | epoch: 1 | remaining: 18s    
step 00347 (94.0%) | loss: nan | lrm: 0.09 | dt: 835ms | tok/sec: 314,038 | mfu: 8.8% | epoch: 1 | remaining: 17s    
step 00348 (94.3%) | loss: nan | lrm: 0.08 | dt: 835ms | tok/sec: 313,977 | mfu: 8.8% | epoch: 1 | remaining: 16s    
step 00349 (94.5%) | loss: nan | lrm: 0.08 | dt: 834ms | tok/sec: 314,140 | mfu: 8.8% | epoch: 1 | remaining: 16s    
step 00350 (94.8%) | loss: nan | lrm: 0.07 | dt: 835ms | tok/sec: 314,057 | mfu: 8.8% | epoch: 1 | remaining: 15s    
step 00351 (95.1%) | loss: nan | lrm: 0.07 | dt: 835ms | tok/sec: 313,942 | mfu: 8.8% | epoch: 1 | remaining: 14s    
step 00352 (95.4%) | loss: nan | lrm: 0.07 | dt: 835ms | tok/sec: 314,038 | mfu: 8.8% | epoch: 1 | remaining: 13s    
step 00353 (95.7%) | loss: nan | lrm: 0.06 | dt: 835ms | tok/sec: 313,923 | mfu: 8.8% | epoch: 1 | remaining: 12s    
step 00354 (95.9%) | loss: nan | lrm: 0.06 | dt: 835ms | tok/sec: 313,825 | mfu: 8.8% | epoch: 1 | remaining: 11s    
step 00355 (96.2%) | loss: nan | lrm: 0.05 | dt: 836ms | tok/sec: 313,608 | mfu: 8.8% | epoch: 1 | remaining: 11s    
step 00356 (96.5%) | loss: nan | lrm: 0.05 | dt: 836ms | tok/sec: 313,576 | mfu: 8.8% | epoch: 1 | remaining: 10s    
step 00357 (96.8%) | loss: nan | lrm: 0.05 | dt: 836ms | tok/sec: 313,725 | mfu: 8.8% | epoch: 1 | remaining: 9s    
step 00358 (97.1%) | loss: nan | lrm: 0.04 | dt: 835ms | tok/sec: 313,934 | mfu: 8.8% | epoch: 1 | remaining: 8s    
step 00359 (97.3%) | loss: nan | lrm: 0.04 | dt: 837ms | tok/sec: 313,141 | mfu: 8.8% | epoch: 1 | remaining: 7s    
step 00360 (97.6%) | loss: nan | lrm: 0.03 | dt: 836ms | tok/sec: 313,433 | mfu: 8.8% | epoch: 1 | remaining: 6s    
step 00361 (97.9%) | loss: nan | lrm: 0.03 | dt: 836ms | tok/sec: 313,659 | mfu: 8.8% | epoch: 1 | remaining: 5s    
step 00362 (98.2%) | loss: nan | lrm: 0.03 | dt: 835ms | tok/sec: 313,861 | mfu: 8.8% | epoch: 1 | remaining: 5s    
step 00363 (98.4%) | loss: nan | lrm: 0.02 | dt: 836ms | tok/sec: 313,699 | mfu: 8.8% | epoch: 1 | remaining: 4s    
step 00364 (98.7%) | loss: nan | lrm: 0.02 | dt: 836ms | tok/sec: 313,583 | mfu: 8.8% | epoch: 1 | remaining: 3s    
step 00365 (99.0%) | loss: nan | lrm: 0.01 | dt: 835ms | tok/sec: 313,903 | mfu: 8.8% | epoch: 1 | remaining: 2s    
step 00366 (99.3%) | loss: nan | lrm: 0.01 | dt: 835ms | tok/sec: 313,783 | mfu: 8.8% | epoch: 1 | remaining: 1s    
step 00367 (99.6%) | loss: nan | lrm: 0.01 | dt: 835ms | tok/sec: 313,776 | mfu: 8.8% | epoch: 1 | remaining: 0s    
step 00368 (99.8%) | loss: nan | lrm: 0.00 | dt: 836ms | tok/sec: 313,446 | mfu: 8.8% | epoch: 1 | remaining: 0s    
---
val_loss:         nan
text_bpb:         nan
audio_loss:       nan
training_seconds: 300.4
total_seconds:    332.7
peak_vram_mb:     16539.4
mfu_percent:      8.77
total_tokens_M:   96.7
num_steps:        369
num_params_M:     88.1
depth:            8
