[autoresearch/mar9 7db03fa] exp52: per-row WD text=0.1 audio=3.0
 1 file changed, 1 insertion(+), 1 deletion(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.1, audio=3.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927724 | lrm: 1.00 | dt: 6210ms | tok/sec: 42,212 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.051339 | lrm: 1.00 | dt: 846ms | tok/sec: 309,869 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.847974 | lrm: 1.00 | dt: 846ms | tok/sec: 309,711 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.498151 | lrm: 1.00 | dt: 847ms | tok/sec: 309,619 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.189424 | lrm: 1.00 | dt: 847ms | tok/sec: 309,498 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.913045 | lrm: 1.00 | dt: 847ms | tok/sec: 309,505 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.672879 | lrm: 1.00 | dt: 847ms | tok/sec: 309,509 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.427930 | lrm: 1.00 | dt: 849ms | tok/sec: 308,692 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.206020 | lrm: 1.00 | dt: 847ms | tok/sec: 309,466 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.987035 | lrm: 1.00 | dt: 848ms | tok/sec: 309,233 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.823487 | lrm: 1.00 | dt: 849ms | tok/sec: 308,821 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.654216 | lrm: 1.00 | dt: 848ms | tok/sec: 309,168 | mfu: 8.6% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.510192 | lrm: 1.00 | dt: 848ms | tok/sec: 309,297 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.391334 | lrm: 1.00 | dt: 850ms | tok/sec: 308,346 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.293798 | lrm: 1.00 | dt: 848ms | tok/sec: 309,082 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.196681 | lrm: 1.00 | dt: 848ms | tok/sec: 308,970 | mfu: 8.6% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.109369 | lrm: 1.00 | dt: 849ms | tok/sec: 308,899 | mfu: 8.6% | epoch: 1 | remaining: 295s    
step 00306 (83.7%) | loss: 4.273765 | lrm: 0.23 | dt: 852ms | tok/sec: 307,795 | mfu: 8.6% | epoch: 1 | remaining: 48s    
step 00307 (83.9%) | loss: 4.278123 | lrm: 0.23 | dt: 850ms | tok/sec: 308,416 | mfu: 8.6% | epoch: 1 | remaining: 47s    
step 00308 (84.2%) | loss: 4.264520 | lrm: 0.23 | dt: 850ms | tok/sec: 308,335 | mfu: 8.6% | epoch: 1 | remaining: 46s    
step 00309 (84.5%) | loss: 4.270419 | lrm: 0.22 | dt: 851ms | tok/sec: 308,213 | mfu: 8.6% | epoch: 1 | remaining: 46s    
step 00310 (84.8%) | loss: 4.272856 | lrm: 0.22 | dt: 850ms | tok/sec: 308,341 | mfu: 8.6% | epoch: 1 | remaining: 45s    
step 00311 (85.1%) | loss: 4.255883 | lrm: 0.21 | dt: 850ms | tok/sec: 308,347 | mfu: 8.6% | epoch: 1 | remaining: 44s    
step 00312 (85.4%) | loss: 4.259178 | lrm: 0.21 | dt: 850ms | tok/sec: 308,345 | mfu: 8.6% | epoch: 1 | remaining: 43s    
step 00313 (85.6%) | loss: 4.252179 | lrm: 0.21 | dt: 864ms | tok/sec: 303,532 | mfu: 8.5% | epoch: 1 | remaining: 42s    
step 00314 (85.9%) | loss: 4.252254 | lrm: 0.20 | dt: 850ms | tok/sec: 308,384 | mfu: 8.6% | epoch: 1 | remaining: 41s    
step 00315 (86.2%) | loss: 4.255799 | lrm: 0.20 | dt: 850ms | tok/sec: 308,400 | mfu: 8.6% | epoch: 1 | remaining: 40s    
step 00316 (86.5%) | loss: 4.248228 | lrm: 0.19 | dt: 850ms | tok/sec: 308,250 | mfu: 8.6% | epoch: 1 | remaining: 40s    
step 00317 (86.8%) | loss: 4.245603 | lrm: 0.19 | dt: 850ms | tok/sec: 308,254 | mfu: 8.6% | epoch: 1 | remaining: 39s    
step 00318 (87.1%) | loss: 4.234236 | lrm: 0.18 | dt: 850ms | tok/sec: 308,335 | mfu: 8.6% | epoch: 1 | remaining: 38s    
step 00319 (87.4%) | loss: 4.229801 | lrm: 0.18 | dt: 851ms | tok/sec: 308,123 | mfu: 8.6% | epoch: 1 | remaining: 37s    
step 00320 (87.6%) | loss: 4.220098 | lrm: 0.18 | dt: 851ms | tok/sec: 308,049 | mfu: 8.6% | epoch: 1 | remaining: 36s    
step 00321 (87.9%) | loss: 4.217762 | lrm: 0.17 | dt: 855ms | tok/sec: 306,700 | mfu: 8.6% | epoch: 1 | remaining: 35s    
step 00322 (88.2%) | loss: 4.215499 | lrm: 0.17 | dt: 851ms | tok/sec: 307,982 | mfu: 8.6% | epoch: 1 | remaining: 35s    
step 00323 (88.5%) | loss: 4.200128 | lrm: 0.16 | dt: 850ms | tok/sec: 308,389 | mfu: 8.6% | epoch: 1 | remaining: 34s    
step 00324 (88.8%) | loss: 4.202028 | lrm: 0.16 | dt: 850ms | tok/sec: 308,259 | mfu: 8.6% | epoch: 1 | remaining: 33s    
step 00325 (89.1%) | loss: 4.190499 | lrm: 0.16 | dt: 851ms | tok/sec: 308,081 | mfu: 8.6% | epoch: 1 | remaining: 32s    
step 00326 (89.3%) | loss: 4.191673 | lrm: 0.15 | dt: 850ms | tok/sec: 308,487 | mfu: 8.6% | epoch: 1 | remaining: 31s    
step 00327 (89.6%) | loss: 4.180119 | lrm: 0.15 | dt: 850ms | tok/sec: 308,457 | mfu: 8.6% | epoch: 1 | remaining: 30s    
step 00328 (89.9%) | loss: 4.171533 | lrm: 0.14 | dt: 851ms | tok/sec: 308,126 | mfu: 8.6% | epoch: 1 | remaining: 29s    
step 00329 (90.2%) | loss: 4.153436 | lrm: 0.14 | dt: 850ms | tok/sec: 308,346 | mfu: 8.6% | epoch: 1 | remaining: 29s    
step 00330 (90.5%) | loss: 4.160156 | lrm: 0.14 | dt: 850ms | tok/sec: 308,342 | mfu: 8.6% | epoch: 1 | remaining: 28s    
step 00331 (90.8%) | loss: 4.154222 | lrm: 0.13 | dt: 850ms | tok/sec: 308,421 | mfu: 8.6% | epoch: 1 | remaining: 27s    
step 00332 (91.0%) | loss: 4.146609 | lrm: 0.13 | dt: 851ms | tok/sec: 308,083 | mfu: 8.6% | epoch: 1 | remaining: 26s    
step 00333 (91.3%) | loss: 4.141412 | lrm: 0.12 | dt: 850ms | tok/sec: 308,283 | mfu: 8.6% | epoch: 1 | remaining: 25s    
step 00334 (91.6%) | loss: 4.143071 | lrm: 0.12 | dt: 851ms | tok/sec: 308,045 | mfu: 8.6% | epoch: 1 | remaining: 24s    
step 00335 (91.9%) | loss: 4.153985 | lrm: 0.12 | dt: 851ms | tok/sec: 308,101 | mfu: 8.6% | epoch: 1 | remaining: 23s    
step 00336 (92.2%) | loss: 4.139548 | lrm: 0.11 | dt: 850ms | tok/sec: 308,345 | mfu: 8.6% | epoch: 1 | remaining: 23s    
step 00337 (92.5%) | loss: 4.130290 | lrm: 0.11 | dt: 852ms | tok/sec: 307,729 | mfu: 8.6% | epoch: 1 | remaining: 22s    
step 00338 (92.7%) | loss: 4.136477 | lrm: 0.10 | dt: 850ms | tok/sec: 308,352 | mfu: 8.6% | epoch: 1 | remaining: 21s    
step 00339 (93.0%) | loss: 4.128462 | lrm: 0.10 | dt: 851ms | tok/sec: 308,156 | mfu: 8.6% | epoch: 1 | remaining: 20s    
step 00340 (93.3%) | loss: 4.128268 | lrm: 0.10 | dt: 850ms | tok/sec: 308,410 | mfu: 8.6% | epoch: 1 | remaining: 19s    
step 00341 (93.6%) | loss: 4.110802 | lrm: 0.09 | dt: 850ms | tok/sec: 308,360 | mfu: 8.6% | epoch: 1 | remaining: 18s    
step 00342 (93.9%) | loss: 4.110512 | lrm: 0.09 | dt: 850ms | tok/sec: 308,376 | mfu: 8.6% | epoch: 1 | remaining: 18s    
step 00343 (94.2%) | loss: 4.109018 | lrm: 0.08 | dt: 851ms | tok/sec: 308,116 | mfu: 8.6% | epoch: 1 | remaining: 17s    
step 00344 (94.4%) | loss: 4.104860 | lrm: 0.08 | dt: 851ms | tok/sec: 308,196 | mfu: 8.6% | epoch: 1 | remaining: 16s    
step 00345 (94.7%) | loss: 4.102257 | lrm: 0.08 | dt: 850ms | tok/sec: 308,402 | mfu: 8.6% | epoch: 1 | remaining: 15s    
step 00346 (95.0%) | loss: 4.097200 | lrm: 0.07 | dt: 851ms | tok/sec: 308,038 | mfu: 8.6% | epoch: 1 | remaining: 14s    
step 00347 (95.3%) | loss: 4.108323 | lrm: 0.07 | dt: 850ms | tok/sec: 308,253 | mfu: 8.6% | epoch: 1 | remaining: 13s    
step 00348 (95.6%) | loss: 4.089618 | lrm: 0.06 | dt: 851ms | tok/sec: 307,988 | mfu: 8.6% | epoch: 1 | remaining: 12s    
step 00349 (95.9%) | loss: 4.096189 | lrm: 0.06 | dt: 850ms | tok/sec: 308,282 | mfu: 8.6% | epoch: 1 | remaining: 12s    
step 00350 (96.1%) | loss: 4.085836 | lrm: 0.06 | dt: 850ms | tok/sec: 308,323 | mfu: 8.6% | epoch: 1 | remaining: 11s    
step 00351 (96.4%) | loss: 4.084677 | lrm: 0.05 | dt: 850ms | tok/sec: 308,416 | mfu: 8.6% | epoch: 1 | remaining: 10s    
step 00352 (96.7%) | loss: 4.082020 | lrm: 0.05 | dt: 851ms | tok/sec: 308,064 | mfu: 8.6% | epoch: 1 | remaining: 9s    
step 00353 (97.0%) | loss: 4.089814 | lrm: 0.04 | dt: 850ms | tok/sec: 308,304 | mfu: 8.6% | epoch: 1 | remaining: 8s    
step 00354 (97.3%) | loss: 4.086411 | lrm: 0.04 | dt: 851ms | tok/sec: 308,005 | mfu: 8.6% | epoch: 1 | remaining: 7s    
step 00355 (97.6%) | loss: 4.081337 | lrm: 0.03 | dt: 851ms | tok/sec: 308,062 | mfu: 8.6% | epoch: 1 | remaining: 6s    
step 00356 (97.8%) | loss: 4.079941 | lrm: 0.03 | dt: 850ms | tok/sec: 308,384 | mfu: 8.6% | epoch: 1 | remaining: 6s    
step 00357 (98.1%) | loss: 4.071915 | lrm: 0.03 | dt: 850ms | tok/sec: 308,372 | mfu: 8.6% | epoch: 1 | remaining: 5s    
step 00358 (98.4%) | loss: 4.072926 | lrm: 0.02 | dt: 850ms | tok/sec: 308,361 | mfu: 8.6% | epoch: 1 | remaining: 4s    
step 00359 (98.7%) | loss: 4.059134 | lrm: 0.02 | dt: 852ms | tok/sec: 307,677 | mfu: 8.6% | epoch: 1 | remaining: 3s    
step 00360 (99.0%) | loss: 4.041294 | lrm: 0.01 | dt: 851ms | tok/sec: 307,958 | mfu: 8.6% | epoch: 1 | remaining: 2s    
step 00361 (99.3%) | loss: 4.033397 | lrm: 0.01 | dt: 850ms | tok/sec: 308,251 | mfu: 8.6% | epoch: 1 | remaining: 1s    
step 00362 (99.5%) | loss: 4.013940 | lrm: 0.01 | dt: 850ms | tok/sec: 308,258 | mfu: 8.6% | epoch: 1 | remaining: 1s    
step 00363 (99.8%) | loss: 4.004645 | lrm: 0.00 | dt: 850ms | tok/sec: 308,464 | mfu: 8.6% | epoch: 1 | remaining: 0s    
---
val_loss:         4.149235
text_bpb:         1.226269
audio_loss:       6.278694
training_seconds: 300.3
total_seconds:    330.2
peak_vram_mb:     16539.4
mfu_percent:      8.64
total_tokens_M:   95.4
num_steps:        364
num_params_M:     88.1
depth:            8
